Product_Title,Price,Shop_Name,Category,Availability,G-Price
APACER NOX RGB AURA2 8GB DDR4 3200MHZ DESKTOP RAM,4500,STARTECH,Ram,In Stock,4500.0
G.SKILL RIPJAWS V 8GB DDR4 3600MHZ DESKTOP RAM,4600,STARTECH,Ram,In Stock,4600.0
G.SKILL TRIDENT Z RGB 8GB DDR4 3200MHZ GAMING DESKTOP RAM,4800,STARTECH,Ram,In Stock,4800.0
ADATA XPG SPECTRIX D50 8GB DDR4 3200MHZ RGB GAMING RAM,4800,STARTECH,Ram,In Stock,4800.0
ZADAK SPARK RGB 8GB DDR4 3200MHZ DESKTOP GAMING RAM,4800,STARTECH,Ram,In Stock,4800.0
ADATA XPG SPECTRIX D50 8GB DDR4 3600MHZ RGB GAMING RAM,4900,STARTECH,Ram,In Stock,4900.0
THERMALTAKE TOUGHRAM Z-ONE RGB 8GB 3600MHZ DDR4 DESKTOP RAM,4425,STARTECH,Ram,In Stock,4425.0
KINGSTON FURY BEAST 16GB 3200MHZ DDR4 DESKTOP RAM,6000,STARTECH,Ram,In Stock,6000.0
G.SKILL TRIDENT Z ROYAL 8GB DDR4 3200MHZ SILVER HEATSINK DESKTOP RAM,6100,STARTECH,Ram,In Stock,6100.0
G.SKILL RIPJAWS V 16GB DDR4 3200MHZ DESKTOP RAM (BLACK),6250,STARTECH,Ram,In Stock,6250.0
TEAM T-FORCE VULCAN Z RED 16GB DDR4 3200MHZ DESKTOP GAMING RAM,6500,STARTECH,Ram,In Stock,6500.0
KINGSTON FURY BEAST RGB 16GB 3200MHZ DDR4 DESKTOP RAM,6500,STARTECH,Ram,In Stock,6500.0
G.SKILL TRIDENT Z 16GB DDR4 3200MHZ HEATSINK DESKTOP RAM,6600,STARTECH,Ram,In Stock,6600.0
TEAM T-FORCE DARK Z RED 16GB DDR4 3200MHZ GAMING DESKTOP RAM,6600,STARTECH,Ram,In Stock,6600.0
TEAM VULCAN Z RED 16GB DDR4 2666 MHZ GAMING RAM,6700,STARTECH,Ram,In Stock,6700.0
TEAM XTREEM 8GB 3200 MHZ ARGB DDR4 GAMING RAM,5900,STARTECH,Ram,In Stock,5900.0
TEAM NIGHT HAWK UD 8GB 4000MHZ RGB DDR4 DESKTOP RAM,6500,STARTECH,Ram,In Stock,6500.0
CORSAIR DOMINATOR PLATINUM 16GB 5200MHZ DESKTOP RAM,16500,Skyland,Ram,In Stock,16500.0
CORSAIR VENGEANCE RGB PRO SL 8GB DDR4 3200MHZ RAM WHITE,4800,Skyland,Ram,In Stock,4800.0
CORSAIR VENGEANCE RGB RS 8GB DDR4 3200MHZ RAM,4500,Skyland,Ram,In Stock,4500.0
THERMALTAKE TOUGHRAM Z-ONE RGB 8GB 3600MHZ DDR4 DESKTOP RAM,5100,Skyland,Ram,In Stock,5100.0
AITC RAPIDEZ 8GB DDR4 3600MHZ RGB DESKTOP RAM,4900,Skyland,Ram,In Stock,4900.0
AITC KINGSMAN 8GB DDR4 3600MHZ RGB DESKTOP RAM,4800,Skyland,Ram,In Stock,4800.0
TEAM DELTA UD RGB 8GB DDR4 2666MHZ DESKTOP RAM,4900,Skyland,Ram,In Stock,4900.0
TEAM VULCAN Z 4GB DDR4 2666 MHZ DESKTOP RAM,2650,Skyland,Ram,In Stock,2650.0
G.SKILL TRIDENT Z RGB 8GB DDR4 2400MHZ DESKTOP RAM,4700,Skyland,Ram,In Stock,4700.0
G.SKILL TRIDENT Z RGB 16GB DDR4 3200MHZ DESKTOP RAM,9800,Skyland,Ram,In Stock,9800.0
GEIL 4GB 1600MHZ DDR3 DESKTOP RAM,1750,Skyland,Ram,In Stock,1750.0
ADATA 4GB DDR3 1600 BUS,1700,Skyland,Ram,In Stock,1700.0
WALTON WDR4L0826NN3 8GB DDR4 2666 MHZ U-DIMM DESKTOP RAM,3250,Skyland,Ram,In Stock,3250.0
TEAM T-FORCE ZEUS 8GB 2666MHZ DDR4 DESKTOP GAMING RAM,3500,Skyland,Ram,In Stock,3500.0
AITC KINGSMAN 8GB DDR4 2666MHZ RGB DESKTOP RAM,3900,Skyland,Ram,In Stock,3900.0
TEAM T-FORCE DARK 8GB DDR4 3200 MHZ DESKTOP RAM,4099,Skyland,Ram,In Stock,4099.0
PATRIOT VIPER GAMING RGB 8GB DDR4 3200MHZ DESKTOP RAM,4000,TECHLAND,Ram,In Stock,4000.0
PATRIOT VIPER GAMING RGB 16GB DDR4 3200MHZ DESKTOP RAM,7000,TECHLAND,Ram,In Stock,7000.0
G.SKILL TRIDENT Z RGB 16GB DDR4 3200MHZ DESKTOP RAM,7400,TECHLAND,Ram,In Stock,7400.0
CORSAIR VENGEANCE RGB RS 8GB(1 X 8GB) DDR4 3200MHZ DESKTOP RAM,4500,TECHLAND,Ram,In Stock,4500.0
G.SKILL TRIDENT Z 16GB DDR4 3200MHZ DESKTOP RAM,6600,TECHLAND,Ram,In Stock,6600.0
CORSAIR VENGEANCE RGB PRO SL 8GB DDR4 3200MHZ DESKTOP RAM,4500,TECHLAND,Ram,In Stock,4500.0
CORSAIR VENGEANCE RGB PRO SL 16GB (2X8GB) DDR4 3200MHZ DESKTOP RAM,9000,TECHLAND,Ram,In Stock,9000.0
APACER 16GB DDR5 4800MHZ DESKTOP RAM,12500,TECHLAND,Ram,In Stock,12500.0
G.SKILL TRIDENT Z RGB 8GB DDR4 3200MHZ DESKTOP RAM ,4800,TECHLAND,Ram,In Stock,4800.0
G.SKILL NT-SERIES 8GB DDR4 2400MHZ DESKTOP RAM,3400,TECHLAND,Ram,In Stock,3400.0
CORSAIR VENGEANCE RGB PRO SL 16GB (2X8GB) DDR4 3600MHZ DESKTOP RAM,9400,TECHLAND,Ram,In Stock,9400.0
G.SKILL TRIDENT Z ROYAL ELITE 16GB (2X8GB) DDR4 3600MHZ RGB RAM,17000,TECHLAND,Ram,In Stock,17000.0
G.SKILL TRIDENT Z ROYAL ELITE 16GB (2X8GB) DDR4 3600MHZ RGB RAM,23000,TECHLAND,Ram,In Stock,23000.0
G.SKILL RIPJAWS-V 8GB DDR4 3400MHZ DESKTOP RAM,4200,TECHLAND,Ram,In Stock,4200.0
PATRIOT VIPER STEEL 16GB 3600MHZ DDR4 DESKTOP RAM,7400,TECHLAND,Ram,In Stock,7400.0
CORSAIR VENGEANCE RGB PRO SL 32GB (2X16GB) DDR4 3600MHZ DESKTOP RAM,15800,TECHLAND,Ram,In Stock,15800.0
TEAM ELITE U-DIMM 8GB 2400MHZ DDR4 RAM,3350,COMPUTER VILLAGE,Ram,In Stock,3350.0
TWINMOS 8GB 3200MHZ DDR4 DESKTOP RAM,3200,COMPUTER VILLAGE,Ram,In Stock,3200.0
CRUCIAL 4GB DDR4 2666MHZ U-DIMM DESKTOP RAM,2200,COMPUTER VILLAGE,Ram,In Stock,2200.0
PATRIOT SIGNATURE LINE PREMIUM 4GB DDR4 2400MHZ DESKTOP RAM WITH HEATSINK,2350,COMPUTER VILLAGE,Ram,In Stock,2350.0
GIGABYTE AORUS 8GB RGB DDR4 3600MHZ DESKTOP RAM,5500,COMPUTER VILLAGE,Ram,In Stock,5500.0
G.SKILL 8GB DDR4 2666MHZ DESKTOP RAM,3400,RYANS,Ram,In Stock,3400.0
GIGABYTE 8GB DDR4 2666MHZ BLACK HEATSINK DESKTOP RAM,3400,RYANS,Ram,In Stock,3400.0
TRANSCEND JETRAM 8GB DDR4 3200MHZ U-DIMM DESKTOP RAM #JM3200HLG-8G / JM3200HLB-8G,3500,RYANS,Ram,In Stock,3500.0
TEAM T-FORCE ZEUS 8GB DDR4 3200MHZ GAMING DESKTOP RAM #TTZD48G3200HC16F01,3500,RYANS,Ram,In Stock,3500.0
CORSAIR VENGEANCE LPX 8GB DDR4 3200MHZ BLACK HEATSINK DESKTOP RAM,3550,RYANS,Ram,In Stock,3550.0
TEAM ELITE PLUS 8GB DDR4 3200MHZ DESKTOP RAM #TPRD48G3200HC2201,3550,RYANS,Ram,In Stock,3550.0
ADATA XPG GAMMIX D20 8GB DDR4 3200MHZ GAMING DESKTOP RAM,3600,RYANS,Ram,In Stock,3600.0
TEAM VULCAN Z 8GB DDR4 3200 MHZ DESKTOP RAM #TLZRD48G3200HC16F01,3725,RYANS,Ram,In Stock,3725.0
TEAM VULCAN Z 8GB DDR4 3200 MHZ HEATSINK DESKTOP RAM,3750,RYANS,Ram,In Stock,3750.0
TEAM VULCAN TUF 8GB DDR4 3200 MHZ HEATSINK DESKTOP RAM,3800,RYANS,Ram,In Stock,3800.0
TEAM T-FORCE DARK Z 8GB DDR4 3200 MHZ HEATSINK DESKTOP RAM,3850,RYANS,Ram,In Stock,3850.0
TEAM T-FORCE DARK Z 8GB DDR4 3200 MHZ RED HEATSINK DESKTOP RAM,3850,RYANS,Ram,In Stock,3850.0
ADATA XPG SPECTRIX D50 RGB 8GB DDR4 3200MHZ GAMING DESKTOP RAM #AX4U32008G16A-ST50,3900,RYANS,Ram,In Stock,3900.0
CORSAIR VENGEANCE LPX 8GB DDR4 3600MHZ DESKTOP RAM #CMK8GX4M1Z3600C18,3900,RYANS,Ram,In Stock,3900.0
ADATA GAMMIX D30 8GB DDR4 3000MHZ GAMING DESKTOP RAM,4000,RYANS,Ram,In Stock,4000.0
ADATA XPG SPECTRIX D60G RGB 8GB 3200MHZ GAMING DESKTOP RAM #AX4U320038G16A-ST60/AX4U32008G16A-ST60,4200,RYANS,Ram,In Stock,4200.0
G.SKILL TRIDENT Z 8GB DDR4 3200 MHZ WHITE & BLACK DESKTOP RAM,4300,RYANS,Ram,In Stock,4300.0
CORSAIR VENGEANCE RGB PRO SL 8GB DDR4 3200MHZ DESKTOP RAM #CMH16GX4M2E3200C16W,4400,RYANS,Ram,In Stock,4400.0
THERMALTAKE TOUGHRAM Z-ONE RGB 8GB DDR4 3600MHZ DESKTOP RAM #R019D408GX2-3600C18A,4425,RYANS,Ram,In Stock,4425.0
CORSAIR VENGEANCE RGB RS 8GB DDR4 3200MHZ BLACK HEATSINK DESKTOP RAM #CMG8GX4M1E3200C16,4500,RYANS,Ram,In Stock,4500.0
APACER NOX RGB AURA2 16GB DDR4 2666MHZ DESKTOP RAM,7300,STARTECH,Ram,In Stock,7300.0
G.SKILL TRIDENT Z 16GB DDR4 3200MHZ RGB DESKTOP RAM,7400,STARTECH,Ram,In Stock,7400.0
TEAM T-FORCE DELTA RGB WHITE 16GB 3200MHZ DDR4 GAMING DESKTOP RAM,7400,STARTECH,Ram,In Stock,7400.0
TEAM T-FORCE DELTA TUF GAMING RGB 16GB 3200MHZ DDR4 DESKTOP RAM,7400,STARTECH,Ram,In Stock,7400.0
ADATA XPG GAMMIX D20 16GB DDR4 3200MHZ GAMING DESKTOP RAM,7450,STARTECH,Ram,In Stock,7450.0
APACER NOX 16GB DDR4 3200MHZ RGB AURA2 DESKTOP RAM,7500,STARTECH,Ram,In Stock,7500.0
TEAM ELITE U-DIMM 16GB 2400MHZ DDR4 RAM ,8300,STARTECH,Ram,In Stock,8300.0
APACER PANTHER RAGE 16GB DDR4 RGB  2666MHZ DESKTOP RAM,8400,STARTECH,Ram,In Stock,8400.0
ADATA 16GB DDR4 2666MHZ DESKTOP RAM,8500,STARTECH,Ram,In Stock,8500.0
APACER NOX RGB 16GB DDR4 3600MHZ RAM,8500,STARTECH,Ram,In Stock,8500.0
APACER PANTHER GOLDEN 16GB DDR4 3200MHZ DESKTOP RAM,8500,STARTECH,Ram,In Stock,8500.0
CORSAIR VENGEANCE RGB PRO SL 16GB (2X8GB) DDR4 3200MHZ C16 RAM KIT WHITE,8800,STARTECH,Ram,In Stock,8800.0
CORSAIR VENGEANCE RGB PRO SL 16GB (2X8GB) DDR4 3200MHZ C16 RAM KIT,8800,STARTECH,Ram,In Stock,8800.0
APACER NOX RGB 8GB DDR4 4266MHZ RAM,9300,STARTECH,Ram,In Stock,9300.0
CORSAIR VENGEANCE RGB PRO SL 16GB (2X8GB) DDR4 3600MHZ C18 RAM KIT WHITE,9600,STARTECH,Ram,In Stock,9600.0
TEAM T-FORCE VULCAN TUF GAMING 8GB 3200MHZ RAM & CARDEA II TUF GAMING M.2 NVME 512GB SSD BUNDLE,13300,STARTECH,Ram,In Stock,13300.0
G.SKILL TRIDENT Z ROYAL RGB 8GB DDR4 4600MHZ DESKTOP RAM,13900,STARTECH,Ram,In Stock,13900.0
KINGSTON FURY BEAST 16GB 5200MHZ DDR5 DESKTOP RAM,14500,STARTECH,Ram,In Stock,14500.0
TEAM T-FORCE DARK Z RED 32GB DDR4 3200MHZ GAMING DESKTOP RAM,14500,STARTECH,Ram,In Stock,14500.0
TEAM T-FORCE DARK Z GRAY 32GB DDR4 3200MHZ GAMING DESKTOP RAM,14500,STARTECH,Ram,In Stock,14500.0
PATRIOT SIGNATURE LINE PREMIUM 8GB DDR4 2666MHZ DESKTOP RAM,3000,TECHLAND,Ram,In Stock,3000.0
G.SKILL TRIDENT Z NEO 32GB (2 X 16GB) 3600MHZ RGB RAM,15500,TECHLAND,Ram,In Stock,15500.0
CORSAIR VENGEANCE LPX 4GB DDR4 2400MHZ DESKTOP RAM,2500,TECHLAND,Ram,In Stock,2500.0
CORSAIR VENGEANCE 32GB (2X16GB) DDR5 5600MHZ DESKTOP RAM (BLACK),38800,TECHLAND,Ram,In Stock,38800.0
CORSAIR VENGEANCE 32GB (2X16GB) DDR5 4800MHZ DESKTOP RAM (BLACK),29000,TECHLAND,Ram,In Stock,29000.0
CORSAIR VENGEANCE 16GB DDR5 4800MHZ DESKTOP RAM (BLACK),14500,TECHLAND,Ram,In Stock,14500.0
THERMALTAKE WATERRAM RGB 32GB (4 X 8GB) DDR4 3600MHZ LIQUID COOLING DESKTOP RAM,43500,TECHLAND,Ram,In Stock,43500.0
THERMALTAKE WATER RAM RGB LIQUID COOLING 32GB(4 X 8GB) DDR4 3200MHZ DESKTOP RAM,39000,TECHLAND,Ram,In Stock,39000.0
THERMALTAKE TOUGHRAM Z-ONE RGB 16GB (8GB X2) DDR4 3200MHZ DESKTOP RAM,8800,TECHLAND,Ram,In Stock,8800.0
THERMALTAKE TOUGHRAM XG RGB 64GB (32GB X 2) DDR4 4000MHZ DESKTOP RAM,42000,TECHLAND,Ram,In Stock,42000.0
THERMALTAKE TOUGHRAM XG RGB 64GB (32GB X 2) DDR4 3600MHZ DESKTOP RAM,38000,TECHLAND,Ram,In Stock,38000.0
THERMALTAKE TOUGHRAM XG RGB 32GB (16GB X2) DDR4 4000MHZ DESKTOP RAM (WHITE),24200,TECHLAND,Ram,In Stock,24200.0
THERMALTAKE TOUGHRAM XG RGB 32GB (16GB X2) DDR4 4000MHZ DESKTOP RAM,23600,TECHLAND,Ram,In Stock,23600.0
THERMALTAKE TOUGHRAM XG RGB 32GB (16GB X2) DDR4 3600MHZ DESKTOP RAM (WHITE),21000,TECHLAND,Ram,In Stock,21000.0
THERMALTAKE TOUGHRAM XG RGB 32GB (16GB X2) DDR4 3600MHZ DESKTOP RAM,21000,TECHLAND,Ram,In Stock,21000.0
THERMALTAKE TOUGHRAM XG RGB 16GB (8GB X2) DDR4 4000MHZ DESKTOP RAM,14000,TECHLAND,Ram,In Stock,14000.0
TEAM VULCAN Z 8GB DDR4 2666MHZ DESKTOP RAM,4400,Skyland,Ram,In Stock,4400.0
TEAM ELITE PLUS 16GB DDR4 2400MHZ DESKTOP RAM,5400,Skyland,Ram,In Stock,5400.0
RAMSTA 4GB DDR4 2400MHZ DESKTOP RAM,2300,Skyland,Ram,In Stock,2300.0
CORSAIR VENGEANCE LPX 16GB DDR4 3200MHZ DESKTOP RAM,8999,Skyland,Ram,In Stock,8999.0
TEAM ELITE U-DIMM 4GB 1600MHZ DDR3 RAM,2100,Skyland,Ram,In Stock,2100.0
G.SKILL TRIDENT Z ROYAL 8GB DDR4 3200MHZ SILVER HEATSINK DESKTOP RAM,8500,Skyland,Ram,In Stock,8500.0
G.SKILL TRIDENT Z ROYAL SERIES 16GB 3600MHZ RGB SILVER DDR4 RAM,6200,Skyland,Ram,In Stock,6200.0
CORSAIR VENGEANCE RGB PRO SL 16GB DDR4 3200MHZ RAM WHITE,8000,Skyland,Ram,In Stock,8000.0
G.SKILL TRIDENT Z NEO RGB 16GB DDR4 3600MHZ GAMING DESKTOP RAM,8300,Skyland,Ram,In Stock,8300.0
GIGABYTE AORUS RGB 8GB DDR4 3333MHZ DESKTOP GAMING RAM,5200,Skyland,Ram,In Stock,5200.0
AITC KINGSMAN DDR3 8GB 1600MHZ HEATSINK DESKTOP RAM,2950,Skyland,Ram,In Stock,2950.0
TEAM ELITE U-DIMM 8GB 2400MHZ DDR4 RAM,3299,Skyland,Ram,In Stock,3299.0
CORSAIR DOMINATOR PLATINUM RGB 8GB 3200MHZ DDR4 RAM (WHITE),6300,Skyland,Ram,In Stock,6300.0
THERMALTAKE TOUGHRAM RGB 8GB 4600MHZ DDR4 DESKTOP RAM,10200,Skyland,Ram,In Stock,10200.0
AITC 8GB DDR4 UDIMM 2666MHZ DESKTOP RAM,3672,Skyland,Ram,In Stock,3672.0
AITC KINGSMAN 4GB DDR4 3000MHZ DESKTOP RAM,2299,Skyland,Ram,In Stock,2299.0
CORSAIR VENGEANCE RGB PRO 8GB DDR4 3200MHZ WHITE HEATSINK DESKTOP RAM #CMW16GX4M2C3200C16W,4500,RYANS,Ram,In Stock,4500.0
THERMALTAKE TOUGHRAM 8GB DDR4 3600MHZ DESKTOP RAM #R017D408GX2-3600C18A,4550,RYANS,Ram,In Stock,4550.0
GIGABYTE AORUS 8GB RGB DDR4 3333MHZ DESKTOP RAM #GP-ARS16G33,4700,RYANS,Ram,In Stock,4700.0
ADATA XPG SPECTRIX D50 RGB 8GB DDR4 3600MHZ GAMING DESKTOP RAM #AX4U360038G18A-ST50,4900,RYANS,Ram,In Stock,4900.0
GIGABYTE AORUS 8GB RGB DDR4 3733MHZ DESKTOP RAM #GP-ARS16G37,5550,RYANS,Ram,In Stock,5550.0
CORSAIR DOMINATOR PLATINUM RGB 8GB DDR4 3200MHZ GAMING DESKTOP RAM,5600,RYANS,Ram,In Stock,5600.0
LEXAR 16GB DDR4 3200MHZ DESKTOP RAM,6200,RYANS,Ram,In Stock,6200.0
G.SKILL RIPJAWS V 16GB DDR4 3200MHZ DESKTOP RAM #F4-3200C16D-32GVK,6250,RYANS,Ram,In Stock,6250.0
G.SKILL RIPJAWS V 16GB DDR4 2666MHZ RED HEATSINK DESKTOP RAM,6800,RYANS,Ram,In Stock,6800.0
CORSAIR VENGEANCE LPX 16GB DDR4 3200MHZ BLACK HEATSINK DESKTOP RAM #CMK16GX4M1E3200C16,6800,RYANS,Ram,In Stock,6800.0
TRANSCEND JETRAM 16GB DDR4 3200MHZ DESKTOP RAM #JM3200HLB-16G / JM3200HLE-16G,6950,RYANS,Ram,In Stock,6950.0
TEAM VULCAN Z 16GB DDR4 3200 MHZ DESKTOP RAM #TLZRD416G3200HC16C01,7000,RYANS,Ram,In Stock,7000.0
ADATA XPG SPECTRIX D50 RGB 16GB DDR4 3200MHZ GAMING DESKTOP RAM #AX4U320016G16A-ST50,7100,RYANS,Ram,In Stock,7100.0
CORSAIR DOMINATOR PLATINUM RGB 8GB DDR4 3200MHZ WHITE HEATSINK GAMING DESKTOP RAM #CMT16GX4M2E3200C16W,7200,RYANS,Ram,In Stock,7200.0
CORSAIR VENGEANCE RGB RS 16GB DDR4 3200MHZ DESKTOP RAM #CMG16GX4M1E3200C16,7300,RYANS,Ram,In Stock,7300.0
TRANSCEND JETRAM 16GB DDR4 DESKTOP RAM,7300,RYANS,Ram,In Stock,7300.0
G.SKILL TRIDENT Z RGB 16GB DDR4 3200MHZ DESKTOP RAM,7400,RYANS,Ram,In Stock,7400.0
ADATA 8GB DDR5 4800MHZ BLACK DESKTOP RAM #AD5U48008G,7400,RYANS,Ram,In Stock,7400.0
ADATA XPG GAMMIX D20 16GB DDR4 3600MHZ GAMING DESKTOP RAM #AX4U360016G18I-CBK20,7450,RYANS,Ram,In Stock,7450.0
TRANSCEND JETRAM 8GB DDR5 4800MHZ U-DIMM DESKTOP RAM #JM4800ALG-8G,7500,RYANS,Ram,In Stock,7500.0
TRANSCEND JETRAM 8GB DDR4 3200MHZ U-DIMM DESKTOP RAM,3500,COMPUTER VILLAGE,Ram,In Stock,3500.0
ADATA 16GB DDR4 2666MHZ DESKTOP RAM,8500,COMPUTER VILLAGE,Ram,In Stock,8500.0
ADATA XPG SPECTRIX D60G RGB 8GB DDR4 3600MHZ GAMING DESKTOP RAM,5500,COMPUTER VILLAGE,Ram,In Stock,5500.0
G.SKILL TRIDENT Z NEO RGB 32GB DDR4 3600MHZ GAMING DESKTOP RAM,15450,STARTECH,Ram,In Stock,15450.0
TRANSCEND 32GB DDR4 2666MHZ U-DIMM DESKTOP RAM,15500,STARTECH,Ram,In Stock,15500.0
CORSAIR DOMINATOR PLATINUM RGB 16GB (2X8GB) DDR4 3600MHZ C18 RAM KIT WHITE,15600,STARTECH,Ram,In Stock,15600.0
CORSAIR DOMINATOR PLATINUM RGB 16GB (2X8GB) DDR4 3600MHZ C18 RAM KIT,15600,STARTECH,Ram,In Stock,15600.0
G.SKILL TRIDENT Z ROYAL ELITE 16GB DDR4 3600MHZ RGB DESKTOP RAM,17000,STARTECH,Ram,In Stock,17000.0
G.SKILL TRIDENT Z5 RGB 16GB DDR5 5600MHZ DESKTOP RAM BLACK,17400,STARTECH,Ram,In Stock,17400.0
G.SKILL TRIDENT Z5 16GB DDR5 5600MHZ CL30 DESKTOP RAM,17500,STARTECH,Ram,In Stock,17500.0
ADATA XPG LANCER 16GB DDR5 6000MHZ GAMING DESKTOP RAM,18500,STARTECH,Ram,In Stock,18500.0
CORSAIR DOMINATOR PLATINUM RGB 32GB (2X16GB) DDR4 3200MHZ C16 RAM KIT,20800,STARTECH,Ram,In Stock,20800.0
CORSAIR DOMINATOR PLATINUM RGB 32GB (2X16GB) DDR4 3200MHZ RAM KIT,20800,STARTECH,Ram,In Stock,20800.0
CORSAIR DOMINATOR PLATINUM RGB 32GB (2X16GB) DDR4 3200MHZ C16 RAM KIT WHITE,20800,STARTECH,Ram,In Stock,20800.0
TEAM T-FORCE DELTA TUF GAMING RGB 8GB 3200MHZ RAM & CARDEA II TUF GAMING M.2 NVME 1TB SSD BUNDLE,21700,STARTECH,Ram,In Stock,21700.0
CORSAIR DOMINATOR PLATINUM RGB 16GB DDR5 5600MHZ C36 RAM,21800,STARTECH,Ram,In Stock,21800.0
G.SKILL TRIDENT Z ROYAL ELITE RGB 16GB DDR4 3600MHZ DESKTOP RAM,23000,STARTECH,Ram,In Stock,23000.0
CORSAIR VENGEANCE 32GB (2X16GB) DDR5 4800MHZ C40 RAM KIT BLACK,29200,STARTECH,Ram,In Stock,29200.0
G.SKILL TRIDENT Z5 RGB 32GB DDR5 5600MHZ DESKTOP RAM,30000,STARTECH,Ram,In Stock,30000.0
TEAM DELTA 16GB 6400MHZ DDR5 RGB BLACK DESKTOP GAMING RAM,22900,STARTECH,Ram,In Stock,22900.0
TEAM DELTA 16GB 6400MHZ DDR5 RGB WHITE DESKTOP GAMING RAM,31300,STARTECH,Ram,In Stock,31300.0
CORSAIR VENGEANCE 32GB (2X16GB) DDR5 5200MHZ C40 RAM KIT BLACK,34000,STARTECH,Ram,In Stock,34000.0
CORSAIR VENGEANCE 32GB (2X16GB) DDR5 5600MHZ C36 RAM KIT BLACK,39200,STARTECH,Ram,In Stock,39200.0
THERMALTAKE TOUGHRAM XG RGB 16GB (8GB X2) DDR4 3600MHZ DESKTOP RAM (WHITE),11600,TECHLAND,Ram,In Stock,11600.0
THERMALTAKE TOUGHRAM XG RGB 16GB (8GB X2) DDR4 3600MHZ DESKTOP RAM,11400,TECHLAND,Ram,In Stock,11400.0
THERMALTAKE TOUGHRAM RGB 16GB(2 X 8GB) DDR4 3200MHZ DESKTOP RAM,9000,TECHLAND,Ram,In Stock,9000.0
THERMALTAKE TOUGHRAM 16GB (8GB X2) DDR4 3600MHZ DESKTOP RAM (BLACK),9400,TECHLAND,Ram,In Stock,9400.0
TEAM T-FORCE DARK 16GB DDR4 3200MHZ DESKTOP RAM,7000,TECHLAND,Ram,In Stock,7000.0
TEAM ELITE U-DIMM DDR4 8GB 2400MHZ DESKTOP RAM,3300,TECHLAND,Ram,In Stock,3300.0
TEAM ELITE U-DIMM DDR4 4GB 2400MHZ DESKTOP RAM,2300,TECHLAND,Ram,In Stock,2300.0
TEAM ELITE U-DIMM DDR4 32GB 2400MHZ DESKTOP RAM,16000,TECHLAND,Ram,In Stock,16000.0
TEAM ELITE U-DIMM DDR4 16GB 2400MHZ DESKTOP RAM,8100,TECHLAND,Ram,In Stock,8100.0
REVENGER 8GB DDR4 2666MHZ GAMING RAM,3050,TECHLAND,Ram,In Stock,3050.0
PATRIOT VIPER ELITE 8GB DDR4 2400MHZ DESKTOP RAM,3400,TECHLAND,Ram,In Stock,3400.0
PATRIOT VIPER ELITE 4GB DDR4 2400MHZ DESKTOP RAM,2400,TECHLAND,Ram,In Stock,2400.0
PATRIOT SIGNATURE LINE 8GB DDR4 2400MHZ DESKTOP RAM,3000,TECHLAND,Ram,In Stock,3000.0
PATRIOT SIGNATURE LINE 4GB DDR3 1600MHZ DESKTOP RAM,1900,TECHLAND,Ram,In Stock,1900.0
PATRIOT SIGNATURE LINE 4GB DDR3 1333MHZ DESKTOP RAM,1900,TECHLAND,Ram,In Stock,1900.0
GIGABYTE AORUS RGB MEMORY DDR4 16GB (2X8GB) 3733MHZ DESKTOP RAM,11000,TECHLAND,Ram,In Stock,11000.0
CORSAIR DOMINATOR PLATINUM RGB 8GB DDR4 3200MHZ DESKTOP RAM,5600,Skyland,Ram,In Stock,5600.0
PATRIOT SIGNATURE LINE PREMIUM 8GB DDR4 2400MHZ DESKTOP RAM,4350,Skyland,Ram,In Stock,4350.0
LEVEN LARES 4GB DDR3 1600MHZ UDIMM DESKTOP RAM,1800,Skyland,Ram,In Stock,1800.0
TEAM ELITE PLUS 8GB DDR4 2400MHZ DESKTOP RAM,4200,Skyland,Ram,In Stock,4200.0
TEAM T-FORCE DARK ZΑ 16GB (2 X 8GB) DDR4 3600MHZ DESKTOP RAM,8800,Skyland,Ram,In Stock,8800.0
THERMALTAKE TOUGHRAM RGB 8GB DDR4 4000MHZ DESKTOP RAM,8000,Skyland,Ram,In Stock,8000.0
G.SKILL NT-SERIES 4GB DDR4 2400MHZ DESKTOP RAM,2100,Skyland,Ram,In Stock,2100.0
G.SKILL RIPJAWS-V 8GB DDR4 2400MHZ DESKTOP RAM,5200,Skyland,Ram,In Stock,5200.0
CORSAIR VENGEANCE LPX 16GB DDR4 2400MHZ DESKTOP RAM,8400,Skyland,Ram,In Stock,8400.0
APACER 8GB DDR4 3200MHZ U-DIMM DESKTOP RAM,3300,Skyland,Ram,In Stock,3300.0
APACER PANTHER RAGE RGB 8GB DDR4 2666MHZ DESKTOP RAM,3500,Skyland,Ram,In Stock,3500.0
JUHOR 8GB 2666MHZ DDR4 RAM,3500,Skyland,Ram,In Stock,3500.0
TEAM ELITE U-DIMM 8GB 1600MHZ DDR3 RAM,3500,Skyland,Ram,In Stock,3500.0
CRUCIAL 8GB DDR4 2400MHZ UDIMM DESKTOP RAM,3000,Skyland,Ram,In Stock,3000.0
G.SKILL RIPJAWS V 8GB DDR4 3400MHZ DESKTOP RAM,4999,Skyland,Ram,In Stock,4999.0
GIGABYTE AORUS RGB 8GB 3733MHZ DESKTOP GAMING RAM,6000,Skyland,Ram,In Stock,6000.0
CORSAIR VENGEANCE RGB PRO SL 16GB DDR4 3200MHZ DESKTOP RAM #CMH32GX4M2E3200C16W,7500,RYANS,Ram,In Stock,7500.0
